TeamID,GameID,1stDowns,RushAtt,RushYDs,RushTDs,PassComp,PassAtt,PassYDs,PassTDs,Ints,Sacked,SackedYDs,NetPassYDs,TotalYDs,Fumbles,FumblesLost,Turnovers,Penalties,PenaltyYDs,3rdM,3rdAtt,4thM,4thAtt,TOP,Q1,Q2,Q3,Q4,OT,URL
8,2994,26,28,163,1,28,40,223,1,1,1,6,217,380,3,2,3,7,101,8,12,0,1,28:57:00,0,17,3,0,,http://www.pro-football-reference.com/boxscores/201610020was.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
32,2994,24,26,145,1,21,27,183,3,1,3,27,156,301,1,0,1,9,75,4,8,0,0,31:03:00,14,3,0,14,,http://www.pro-football-reference.com/boxscores/201610020was.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
17,2995,12,23,41,0,18,30,266,2,0,2,19,247,288,1,1,1,9,84,6,14,0,1,27:51:00,7,3,0,7,,http://www.pro-football-reference.com/boxscores/201610020crd.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
1,2995,26,25,118,0,27,47,325,1,3,3,23,302,420,2,2,5,6,45,6,13,0,0,32:09:00,0,10,3,0,,http://www.pro-football-reference.com/boxscores/201610020crd.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
10,2996,22,32,89,1,19,31,238,2,0,4,20,218,307,0,0,0,9,88,3,13,0,0,31:24:00,7,10,3,7,,http://www.pro-football-reference.com/boxscores/201610020tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
30,2996,15,26,72,1,17,35,179,0,2,5,36,143,215,2,1,3,9,69,5,16,0,1,28:36:00,7,0,0,0,,http://www.pro-football-reference.com/boxscores/201610020tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
21,2997,21,34,84,3,23,36,206,2,2,2,15,191,275,0,0,2,6,34,11,18,1,1,32:39:00,7,7,7,14,,http://www.pro-football-reference.com/boxscores/201610020sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
27,2997,21,21,38,2,28,43,321,2,1,3,13,308,346,4,2,3,5,46,6,13,0,1,27:21:00,7,17,0,10,,http://www.pro-football-reference.com/boxscores/201610020sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
9,2998,26,39,194,1,23,32,245,2,0,2,11,234,428,0,0,0,6,45,6,14,0,0,36:27:00,0,14,7,3,,http://www.pro-football-reference.com/boxscores/201610020sfo.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
28,2998,14,29,106,1,16,23,196,1,1,1,7,189,295,0,0,1,5,32,8,14,0,1,23:33,7,7,3,0,,http://www.pro-football-reference.com/boxscores/201610020sfo.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
16,2999,22,18,87,0,30,50,287,2,1,4,17,270,357,3,1,2,7,40,8,17,2,3,30:36:00,0,0,0,14,,http://www.pro-football-reference.com/boxscores/201610020pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
26,2999,18,26,149,1,22,27,300,5,0,2,13,287,436,1,0,0,9,68,6,11,0,0,29:24:00,22,7,7,7,,http://www.pro-football-reference.com/boxscores/201610020pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
22,3000,18,18,78,1,25,45,261,0,1,0,0,261,339,1,1,2,8,69,2,12,0,2,24:28:00,0,3,0,7,,http://www.pro-football-reference.com/boxscores/201610030min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
19,3000,22,33,104,2,26,36,262,1,0,0,0,262,366,0,0,0,6,37,8,16,0,0,35:32:00,7,7,3,7,,http://www.pro-football-reference.com/boxscores/201610030min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
1,3001,17,37,172,2,11,28,124,2,0,1,8,116,288,2,0,0,7,50,5,16,0,0,31:44:00,0,7,14,12,,http://www.pro-football-reference.com/boxscores/201610060sfo.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
28,3001,25,36,151,2,18,31,162,1,2,7,27,135,286,2,1,3,4,34,4,14,1,1,28:16:00,0,7,7,7,,http://www.pro-football-reference.com/boxscores/201610060sfo.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
25,3002,18,21,116,0,25,33,238,2,1,3,8,230,346,2,1,2,14,111,5,11,0,0,29:36:00,0,10,10,3,,http://www.pro-football-reference.com/boxscores/201610090det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
11,3002,21,27,80,0,19,25,180,3,0,4,16,164,244,1,1,1,2,18,3,9,2,2,30:24:00,14,7,0,3,,http://www.pro-football-reference.com/boxscores/201610090det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
31,3003,23,41,235,1,20,29,163,3,0,0,0,163,398,1,0,0,5,40,5,12,0,1,36:44:00,7,14,3,6,,http://www.pro-football-reference.com/boxscores/201610090mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
18,3003,8,17,51,1,12,18,191,0,2,6,42,149,200,0,0,2,8,83,4,11,0,0,23:16,0,14,3,0,,http://www.pro-football-reference.com/boxscores/201610090mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
23,3004,16,17,72,0,25,38,255,1,0,3,11,244,316,1,0,0,4,18,2,11,0,1,28:10:00,3,10,0,0,,http://www.pro-football-reference.com/boxscores/201610090pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
26,3004,30,24,61,0,34,47,380,4,0,1,5,375,436,2,1,1,1,10,5,10,0,1,31:50:00,7,7,3,14,,http://www.pro-football-reference.com/boxscores/201610090pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
6,3005,25,19,125,0,33,43,397,2,0,0,0,397,522,3,1,1,10,80,2,9,0,1,30:05:00,3,10,0,10,,http://www.pro-football-reference.com/boxscores/201610090clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
14,3005,20,21,98,0,28,39,322,2,0,5,24,298,396,2,0,0,9,68,3,12,1,1,29:55:00,3,13,3,10,,http://www.pro-football-reference.com/boxscores/201610090clt.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
20,3006,24,35,98,1,28,41,406,3,0,1,3,403,501,0,0,0,5,61,9,17,0,1,34:39:00,16,7,7,3,,http://www.pro-football-reference.com/boxscores/201610090cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
8,3006,17,22,27,0,20,35,249,2,1,2,14,235,262,2,0,1,5,35,5,13,0,1,25:21:00,7,0,0,6,,http://www.pro-football-reference.com/boxscores/201610090cle.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
32,3007,18,20,60,0,29,41,260,1,1,1,10,250,310,2,1,2,4,46,3,12,1,2,29:35:00,6,0,10,0,,http://www.pro-football-reference.com/boxscores/201610090rav.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
3,3007,18,19,118,0,30,47,210,1,0,3,22,188,306,1,1,1,9,65,3,15,1,3,30:25:00,7,3,0,0,,http://www.pro-football-reference.com/boxscores/201610090rav.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
13,3008,16,14,59,0,19,42,184,1,1,4,29,155,214,1,0,1,4,15,1,13,0,1,22:32,0,6,0,7,,http://www.pro-football-reference.com/boxscores/201610090min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
19,3008,22,37,96,1,22,30,271,2,0,2,16,255,351,0,0,0,9,97,7,14,0,0,37:28:00,14,10,0,7,,http://www.pro-football-reference.com/boxscores/201610090min.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
2,3009,19,32,122,1,15,28,267,1,0,2,17,250,372,1,1,1,7,78,2,12,2,3,28:52:00,10,3,7,3,,http://www.pro-football-reference.com/boxscores/201610090den.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
10,3009,18,24,84,0,23,35,223,1,1,6,40,183,267,3,0,1,8,57,4,16,4,4,31:08:00,0,3,0,13,,http://www.pro-football-reference.com/boxscores/201610090den.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
4,3010,15,27,193,1,12,23,124,2,0,2,12,112,305,1,0,0,7,60,4,12,0,0,24:26:00,7,9,7,7,,http://www.pro-football-reference.com/boxscores/201610090ram.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
17,3010,23,29,102,1,21,31,271,0,2,4,28,243,345,2,1,3,6,40,4,12,0,2,35:34:00,3,10,3,3,,http://www.pro-football-reference.com/boxscores/201610090ram.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
7,3011,27,19,96,0,29,41,269,2,0,4,20,249,345,0,0,0,6,49,5,12,1,1,32:17:00,0,0,0,14,,http://www.pro-football-reference.com/boxscores/201610090dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
9,3011,21,29,180,3,18,24,227,1,0,1,5,222,402,3,1,1,7,45,4,8,0,0,27:43:00,7,14,7,0,,http://www.pro-football-reference.com/boxscores/201610090dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
27,3012,17,19,72,0,21,30,359,4,2,2,8,351,423,5,2,4,4,38,2,8,0,1,23:42,0,10,14,7,,http://www.pro-football-reference.com/boxscores/201610090rai.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
24,3012,19,25,89,1,25,40,317,2,1,3,17,300,389,0,0,1,6,36,5,14,1,1,36:18:00,3,6,18,7,,http://www.pro-football-reference.com/boxscores/201610090rai.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
22,3013,14,15,43,0,18,35,199,1,0,4,21,178,221,1,1,1,6,51,4,13,0,0,23:22,0,6,3,7,,http://www.pro-football-reference.com/boxscores/201610090gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
12,3013,23,32,147,0,23,45,259,2,2,0,0,259,406,1,0,2,6,57,9,19,0,0,36:38:00,7,10,0,6,,http://www.pro-football-reference.com/boxscores/201610090gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
30,3014,20,37,113,0,18,30,219,1,0,2,17,202,315,1,0,0,5,40,6,15,0,0,34:09:00,3,3,8,3,,http://www.pro-football-reference.com/boxscores/201610100car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
5,3014,20,25,136,2,18,28,278,0,2,0,0,278,414,2,2,4,7,60,1,8,1,1,25:51:00,0,0,14,0,,http://www.pro-football-reference.com/boxscores/201610100car.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
10,3015,16,16,84,0,30,50,230,1,0,2,10,220,304,2,2,2,12,103,6,15,0,1,26:32:00,0,3,0,10,,http://www.pro-football-reference.com/boxscores/201610130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
27,3015,16,29,99,0,18,29,178,1,0,2,12,166,265,2,2,2,3,20,3,13,1,1,33:28:00,7,3,9,2,,http://www.pro-football-reference.com/boxscores/201610130sdg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
25,3016,12,21,94,0,11,22,179,0,0,5,34,145,239,0,0,0,13,114,4,12,0,0,25:47:00,0,14,0,6,,http://www.pro-football-reference.com/boxscores/201610160was.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
32,3016,26,33,230,1,18,34,263,2,1,0,0,263,493,0,0,1,9,75,7,13,0,0,34:13:00,7,14,3,3,,http://www.pro-football-reference.com/boxscores/201610160was.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
3,3017,22,26,98,2,26,48,307,0,0,2,14,293,391,0,0,0,15,111,5,18,1,2,35:04:00,10,0,3,10,,http://www.pro-football-reference.com/boxscores/201610160nyg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
22,3017,19,17,38,0,32,46,403,3,2,1,6,397,435,1,1,3,7,119,4,14,3,3,24:56:00,0,7,10,10,,http://www.pro-football-reference.com/boxscores/201610160nyg.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
28,3018,16,28,133,0,13,29,187,1,0,3,20,167,300,2,1,1,6,52,3,13,0,2,24:49:00,3,10,0,3,,http://www.pro-football-reference.com/boxscores/201610160buf.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
4,3018,29,44,312,4,17,28,179,2,0,3,0,179,491,3,2,2,7,71,8,13,0,0,35:11:00,7,10,7,21,,http://www.pro-football-reference.com/boxscores/201610160buf.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
17,3019,23,22,76,1,27,32,321,3,1,1,10,311,387,1,0,1,8,62,6,9,0,1,27:48:00,7,7,7,7,,http://www.pro-football-reference.com/boxscores/201610160det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
11,3019,20,26,83,0,23,31,270,4,0,1,5,265,348,0,0,0,7,62,6,11,2,2,32:12:00,7,7,7,10,,http://www.pro-football-reference.com/boxscores/201610160det.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
26,3020,15,16,128,1,19,35,189,1,2,2,20,169,297,0,0,2,6,65,3,11,0,1,23:30,8,0,0,7,,http://www.pro-football-reference.com/boxscores/201610160mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
18,3020,24,36,222,3,24,32,252,0,0,0,0,252,474,0,0,0,8,95,7,14,0,0,36:30:00,3,13,7,7,,http://www.pro-football-reference.com/boxscores/201610160mia.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
7,3021,20,32,120,1,21,31,254,1,0,2,17,237,357,0,0,0,7,46,5,12,1,2,32:03:00,0,7,7,3,,http://www.pro-football-reference.com/boxscores/201610160nwe.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
20,3021,25,23,79,1,29,35,376,3,0,3,18,358,437,0,0,0,6,55,4,10,1,1,27:57:00,3,7,15,10,,http://www.pro-football-reference.com/boxscores/201610160nwe.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
15,3022,20,20,54,1,20,33,271,1,1,2,8,263,317,2,1,2,5,50,2,10,0,0,24:13:00,0,0,0,17,,http://www.pro-football-reference.com/boxscores/201610160chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
6,3022,22,27,92,1,30,49,302,0,0,1,5,297,389,1,0,0,10,87,7,17,0,1,35:47:00,0,10,3,3,,http://www.pro-football-reference.com/boxscores/201610160chi.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
5,3023,32,27,103,3,27,47,322,2,1,2,19,303,406,1,1,2,5,51,3,11,1,1,31:05:00,0,10,7,21,,http://www.pro-football-reference.com/boxscores/201610160nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
21,3023,23,21,63,1,34,49,465,4,1,1,5,460,523,0,0,1,10,126,8,16,1,1,28:55:00,14,10,7,10,,http://www.pro-football-reference.com/boxscores/201610160nor.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
8,3024,16,15,40,1,27,42,337,2,0,6,36,301,341,0,0,0,11,69,3,14,2,2,28:59:00,6,7,0,13,,http://www.pro-football-reference.com/boxscores/201610160oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
31,3024,19,31,137,1,17,24,284,3,1,2,14,270,407,0,0,1,7,96,7,13,0,0,31:01:00,7,7,7,7,,http://www.pro-football-reference.com/boxscores/201610160oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
16,3025,22,40,183,3,19,23,224,0,0,1,1,223,406,0,0,0,2,10,7,13,0,0,36:45:00,7,6,10,3,,http://www.pro-football-reference.com/boxscores/201610160rai.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
24,3025,16,17,65,0,22,34,225,1,1,2,4,221,286,2,1,2,3,25,4,10,0,2,23:15,7,3,0,0,,http://www.pro-football-reference.com/boxscores/201610160rai.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
9,3026,24,33,191,0,18,27,247,3,1,2,14,233,424,2,1,2,7,60,3,11,1,1,29:50:00,7,10,3,10,,http://www.pro-football-reference.com/boxscores/201610160gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
12,3026,24,24,78,0,31,42,294,1,1,1,0,294,372,5,3,4,5,23,7,13,0,1,30:10:00,3,3,0,10,,http://www.pro-football-reference.com/boxscores/201610160gnb.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
2,3027,22,18,52,0,27,42,335,3,1,4,25,310,362,1,1,2,8,66,3,11,1,2,29:51:00,0,3,21,0,,http://www.pro-football-reference.com/boxscores/201610160sea.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
29,3027,22,27,72,3,25,37,270,0,0,1,9,261,333,3,0,0,3,30,5,14,0,0,30:09:00,7,10,0,9,,http://www.pro-football-reference.com/boxscores/201610160sea.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
14,3028,19,32,161,1,21,32,252,1,1,3,21,231,392,0,0,1,7,42,5,14,0,1,36:33:00,3,10,0,10,0,http://www.pro-football-reference.com/boxscores/201610160htx.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
13,3028,26,28,158,1,25,39,269,2,1,1,13,256,414,1,0,1,7,59,5,11,0,0,30:17:00,0,3,6,14,3,http://www.pro-football-reference.com/boxscores/201610160htx.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
23,3029,11,14,33,0,20,37,205,0,2,1,8,197,230,1,0,2,10,83,2,13,1,2,23:58,0,3,0,0,,http://www.pro-football-reference.com/boxscores/201610170crd.htm
1,3029,28,35,171,3,24,35,225,1,0,0,0,225,396,3,0,0,9,64,6,11,0,0,36:02,7,7,7,7,,http://www.pro-football-reference.com/boxscores/201610170crd.htm
