Player,Tm,Int,Yds,TD,Lng,Sk,Tkl,Ast,FR,Yds,TD,FF,
Aqib Talib,DEN,0,0,0,0,0,2,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612250kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
DeMarcus Ware,DEN,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612250kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sylvester Williams,DEN,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612250kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Derek Wolfe,DEN,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612250kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kenneth Acker,KAN,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612250kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Eric Berry,KAN,1,19,0,19,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612250kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Dee Ford,KAN,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612250kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tamba Hali,KAN,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612250kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Chris Jones,KAN,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612250kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Terrance Mitchell,KAN,0,0,0,0,0,5,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612250kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Eric Murray,KAN,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612250kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Steven Nelson,KAN,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612250kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Rakeem Nunez-Roches,KAN,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612250kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Marcus Peters,KAN,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612250kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Dontari Poe,KAN,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612250kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kendall Reyes,KAN,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612250kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Anthony Sherman,KAN,0,0,0,0,0,0,0,0,0,0,1,http://www.pro-football-reference.com/boxscores/201612250kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Terrance Smith,KAN,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612250kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Daniel Sorensen,KAN,0,0,0,0,0,3,0,2,1,0,1,http://www.pro-football-reference.com/boxscores/201612250kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ramik Wilson,KAN,0,0,0,0,0,5,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612250kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Frank Zombo,KAN,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612250kan.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ezekiel Ansah,DET,0,0,0,0,1,4,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Johnson Bademosi,DET,0,0,0,0,0,5,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Rafael Bush,DET,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Josh Bynes,DET,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Stefan Charles,DET,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kerry Hyder,DET,0,0,0,0,0,0,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Nevin Lawson,DET,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
DeAndre Levy,DET,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Haloti Ngata,DET,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Glover Quin,DET,0,0,0,0,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
A'Shawn Robinson,DET,0,0,0,0,0,2,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Golden Tate,DET,0,0,0,0,0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Devin Taylor,DET,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tyrunn Walker,DET,0,0,0,0,0,0,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tahir Whitehead,DET,0,0,0,0,0,4,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tavon Wilson,DET,0,0,0,0,0,4,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brandon Carr,DAL,0,0,0,0,0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Barry Church,DAL,0,0,0,0,0,7,5,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Maliek Collins,DAL,0,0,0,0,1,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jack Crawford,DAL,0,0,0,0,0,1,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Randy Gregory,DAL,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jeff Heath,DAL,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Anthony Hitchens,DAL,0,0,0,0,0,4,5,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
David Irving,DAL,0,0,0,0,1.5,1,2,0,0,0,1,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Byron Jones,DAL,0,0,0,0,0,2,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sean Lee,DAL,0,0,0,0,0,3,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Benson Mayowa,DAL,0,0,0,0,1.5,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Orlando Scandrick,DAL,0,0,0,0,0,4,1,0,0,0,1,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kyle Wilber,DAL,0,0,0,0,0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
J.J. Wilcox,DAL,1,8,0,8,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Damien Wilson,DAL,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201612260dal.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Briean Boddy-Calhoun,CLE,1,67,0,67,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Marcus Burley,CLE,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jamie Collins,CLE,0,0,0,0,0,9,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Xavier Cooper,CLE,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Demario Davis,CLE,0,0,0,0,1,5,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Cameron Erving,CLE,0,0,0,0,0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Joe Haden,CLE,0,0,0,0,0,4,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Christian Kirksey,CLE,0,0,0,0,1,10,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jamie Meder,CLE,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Carl Nassib,CLE,0,0,0,0,1,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Emmanuel Ogbah,CLE,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ed Reynolds,CLE,0,0,0,0,1,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Joe Schobert,CLE,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Danny Shelton,CLE,0,0,0,0,0,1,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jamar Taylor,CLE,0,0,0,0,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Tramon Williams,CLE,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Artie Burns,PIT,0,0,0,0,0,5,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ross Cockrell,PIT,0,0,0,0,0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sean Davis,PIT,0,0,0,0,1,8,1,1,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Bud Dupree,PIT,0,0,0,0,1,5,2,0,0,0,1,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
William Gay,PIT,0,0,0,0,0,4,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Javon Hargrave,PIT,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Darrius Heyward-Bey,PIT,0,0,0,0,0,0,0,0,0,0,1,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Landry Jones,PIT,0,0,0,0,0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jarvis Jones,PIT,0,0,0,0,1,3,1,0,0,0,1,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Johnny Maxey,PIT,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Daniel McCullers,PIT,0,0,0,0,1,3,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Michael Mitchell,PIT,0,0,0,0,0,7,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Arthur Moats,PIT,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ryan Shazier,PIT,1,0,0,0,0,7,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Lawrence Timmons,PIT,0,0,0,0,0,5,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Leterrius Walton,PIT,0,0,0,0,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010pit.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Mario Addison,CAR,0,0,0,0,1,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
James Bradberry,CAR,1,5,0,5,0,6,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Vernon Butler,CAR,0,0,0,0,0,0,0,1,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kurt Coleman,CAR,0,0,0,0,0,6,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Thomas Davis,CAR,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kony Ealy,CAR,0,0,0,0,1,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Michael Griffin,CAR,0,0,0,0,0,8,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Wes Horton,CAR,0,0,0,0,1,1,0,0,0,0,1,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Leonard Johnson,CAR,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Star Lotulelei,CAR,0,0,0,0,0,0,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kyle Love,CAR,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
David Mayo,CAR,0,0,0,0,0,6,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kawann Short,CAR,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Shaq Thompson,CAR,0,0,0,0,0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Larry Webster,CAR,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Daryl Worley,CAR,0,0,0,0,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kwon Alexander,TAM,0,0,0,0,0,6,4,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Robert Ayers,TAM,0,0,0,0,1,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Lavonte David,TAM,0,0,0,0,2,5,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Javien Elliott,TAM,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brent Grimes,TAM,1,31,1,31,0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Vernon Hargreaves,TAM,0,0,0,0,0,4,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
DaVonte Lambert,TAM,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Gerald McCoy,TAM,0,0,0,0,0,5,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Clinton McDonald,TAM,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Bradley McDougald,TAM,0,0,0,0,0,6,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ryan Russell,TAM,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Daryl Smith,TAM,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Noah Spence,TAM,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Keith Tandy,TAM,2,28,0,28,0,10,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010tam.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
A.J. Bouye,HOU,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Max Bullough,HOU,0,0,0,0,0,3,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Christian Covington,HOU,0,0,0,0,1,4,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Quintin Demps,HOU,1,19,0,19,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Andre Hal,HOU,0,0,0,0,0,3,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Joel Heath,HOU,0,0,0,0,2,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kareem Jackson,HOU,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Ufomba Kamalu,HOU,0,0,0,0,1,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Benardrick McKinney,HOU,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Whitney Mercilus,HOU,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Corey Moore,HOU,0,0,0,0,0,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Robert Nelson,HOU,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brian Peters,HOU,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Eddie Pleasant,HOU,0,0,0,0,0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
D.J. Reader,HOU,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Denzel Rice,HOU,0,0,0,0,0,6,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brennan Scarlett,HOU,0,0,0,0,0,1,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Antwon Blake,TEN,0,0,0,0,0,2,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Kevin Byard,TEN,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Jurrell Casey,TEN,0,0,0,0,2,4,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Austin Johnson,TEN,0,0,0,0,0,1,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Rashad Johnson,TEN,0,0,0,0,0,2,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
DaQuan Jones,TEN,0,0,0,0,0,0,1,1,0,1,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brice McCain,TEN,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Derrick Morgan,TEN,0,0,0,0,0,2,3,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Brian Orakpo,TEN,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Da'Norris Searcy,TEN,0,0,0,0,0,4,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
LeShaun Sims,TEN,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Sean Spence,TEN,0,0,0,0,1,3,2,0,0,0,1,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Daimion Stafford,TEN,0,0,0,0,1,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Avery Williamson,TEN,0,0,0,0,0,6,2,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Al Woods,TEN,0,0,0,0,0,1,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Antwaun Woods,TEN,0,0,0,0,0,2,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Wesley Woodyard,TEN,0,0,0,0,0,4,1,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010oti.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Lorenzo Alexander,BUF,0,0,0,0,1,3,0,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
Zach Brown,BUF,0,0,0,0,0,4,7,0,0,0,0,http://www.pro-football-reference.com/boxscores/201701010nyj.htm?utm_source=direct&utm_medium=Share&utm_campaign=ShareTool
