Week,Day,Date,WinnerID,LoserID,WinnerScore,LoserScore,Stadium,Time,Duration,Attendance,Temperature,Humidity,Wind,Favored Team , spread,over/under,Result,URL
17,Sun,2010-01-03,19,22,44,7,Hubert H. Humphrey Metrodome,1:05pm,3:50,63854,null,null,0,Minnesota Vikings ,8.0,48.0 ,O,http://www.pro-football-reference.com/boxscores/201001030min.htm
17,Sun,2010-01-03,23,7,37,0,Giants Stadium,8:31pm,2:54,79106,20,49,17,New York Jets ,10.0,33.5 ,O,http://www.pro-football-reference.com/boxscores/201001030nyj.htm
17,Sun,2010-01-03,26,18,30,24,Dolphin Stadium,1:02pm,3:11,70102,60,44,11,Pittsburgh Steelers ,3.0,46.0 ,O,http://www.pro-football-reference.com/boxscores/201001030mia.htm
17,Sun,2010-01-03,27,32,23,20,Qualcomm Stadium,4:15pm,3:01,67554,74,46,8,San Diego Chargers ,3.0,39.0 ,O,http://www.pro-football-reference.com/boxscores/201001030sdg.htm
17,Sun,2010-01-03,28,17,28,6,Edward Jones Dome,1:00pm,3:12,47965,null,null,0,San Francisco 49ers ,7.0,39.5 ,U,http://www.pro-football-reference.com/boxscores/201001030ram.htm
17,Sun,2010-01-03,31,29,17,13,Qwest Field,4:16pm,2:57,67002,46,85,0,Tennessee Titans ,6.0,45.0 ,U,http://www.pro-football-reference.com/boxscores/201001030sea.htm
2,Sun,2009-09-20,1,15,31,17,Jacksonville Municipal Stadium,1:03pm,3:12,46520,83,74,8,Jacksonville Jaguars ,3.0,44.0 ,O,http://www.pro-football-reference.com/boxscores/200909200jax.htm
2,Sun,2009-09-20,2,5,28,20,Georgia Dome,1:02pm,3:31,67313,null,null,0,Atlanta Falcons ,5.5,43.5 ,O,http://www.pro-football-reference.com/boxscores/200909200atl.htm
2,Sun,2009-09-20,3,27,31,26,Qualcomm Stadium,4:15pm,3:14,66882,83,50,8,San Diego Chargers ,1.0,41.0 ,O,http://www.pro-football-reference.com/boxscores/200909200sdg.htm
2,Sun,2009-09-20,4,30,33,20,Ralph Wilson Stadium,4:05pm,3:24,70318,74,47,4,Buffalo Bills ,4.0,42.0 ,O,http://www.pro-football-reference.com/boxscores/200909200buf.htm
2,Sun,2009-09-20,6,26,17,14,Soldier Field,4:15pm,2:54,62231,70,63,13,Pittsburgh Steelers ,3.0,38.5 ,U,http://www.pro-football-reference.com/boxscores/200909200chi.htm
2,Sun,2009-09-20,7,12,31,24,Lambeau Field,1:02pm,3:21,70678,68,54,7,Green Bay Packers ,7.5,42.0 ,O,http://www.pro-football-reference.com/boxscores/200909200gnb.htm
2,Sun,2009-09-20,10,8,27,6,Invesco Field at Mile High,4:15pm,2:55,73931,82,20,9,Denver Broncos ,3.0,38.5 ,U,http://www.pro-football-reference.com/boxscores/200909200den.htm
2,Sun,2009-09-20,13,31,34,31,LP Field,1:03pm,3:26,69143,77,83,13,Tennessee Titans ,7.0,40.5 ,O,http://www.pro-football-reference.com/boxscores/200909200oti.htm
2,Mon,2009-09-21,14,18,27,23,Dolphin Stadium,8:42pm,2:51,66227,84,67,10,Indianapolis Colts ,3.0,41.0 ,O,http://www.pro-football-reference.com/boxscores/200909210mia.htm
2,Sun,2009-09-20,19,11,27,13,Ford Field,1:03pm,2:57,56269,null,null,0,Minnesota Vikings ,10.0,45.0 ,U,http://www.pro-football-reference.com/boxscores/200909200det.htm
2,Sun,2009-09-20,21,25,48,22,Lincoln Financial Field,1:04pm,3:19,69144,68,53,2,New Orleans Saints ,2.5,46.0 ,O,http://www.pro-football-reference.com/boxscores/200909200phi.htm
2,Sun,2009-09-20,22,9,33,31,Cowboys Stadium,8:20pm,3:27,105121,null,null,0,Dallas Cowboys ,3.0,45.5 ,O,http://www.pro-football-reference.com/boxscores/200909200dal.htm
2,Sun,2009-09-20,23,20,16,9,Giants Stadium,1:02pm,3:06,78312,69,41,5,New England Patriots ,3.5,45.0 ,U,http://www.pro-football-reference.com/boxscores/200909200nyj.htm
2,Sun,2009-09-20,24,16,13,10,Arrowhead Stadium,1:00pm,3:09,69169,72,70,5,Kansas City Chiefs ,1.5,40.0 ,U,http://www.pro-football-reference.com/boxscores/200909200kan.htm
2,Sun,2009-09-20,28,29,23,10,Candlestick Park,4:05pm,2:58,69732,68,70,0,San Francisco 49ers ,1.0,38.5 ,U,http://www.pro-football-reference.com/boxscores/200909200sfo.htm
2,Sun,2009-09-20,32,17,9,7,FedExField,1:02pm,2:49,87780,72,62,7,Washington Redskins ,10.0,37.0 ,U,http://www.pro-football-reference.com/boxscores/200909200was.htm
3,Sun,2009-09-27,3,8,34,3,M&T Bank Stadium,1:02pm,2:46,70950,72,96,6,Baltimore Ravens ,13.5,38.5 ,U,http://www.pro-football-reference.com/boxscores/200909270rav.htm
3,Sun,2009-09-27,6,29,25,19,Qwest Field,4:06pm,3:13,67938,60,61,7,Chicago Bears ,2.5,37.5 ,O,http://www.pro-football-reference.com/boxscores/200909270sea.htm
3,Sun,2009-09-27,7,26,23,20,Paul Brown Stadium,4:15pm,2:54,64538,65,76,9,Pittsburgh Steelers ,3.5,37.0 ,O,http://www.pro-football-reference.com/boxscores/200909270cin.htm
3,Mon,2009-09-28,9,5,21,7,Cowboys Stadium,8:40pm,2:55,90588,null,null,0,Dallas Cowboys ,8.5,48.5 ,U,http://www.pro-football-reference.com/boxscores/200909280dal.htm
3,Sun,2009-09-27,10,24,23,3,Oakland-Alameda County Coliseum,4:15pm,2:46,45602,81,49,6,Denver Broncos ,2.5,38.0 ,U,http://www.pro-football-reference.com/boxscores/200909270rai.htm
3,Sun,2009-09-27,11,32,19,14,Ford Field,1:02pm,3:18,40896,null,null,0,Washington Redskins ,6.0,39.5 ,U,http://www.pro-football-reference.com/boxscores/200909270det.htm
3,Sun,2009-09-27,12,17,36,17,Edward Jones Dome,1:00pm,3:08,60234,null,null,0,Green Bay Packers ,6.5,43.0 ,O,http://www.pro-football-reference.com/boxscores/200909270ram.htm
3,Sun,2009-09-27,14,1,31,10,University of Phoenix Stadium,7:31pm,3:00,62692,null,null,0,Arizona Cardinals ,3.0,49.0 ,U,http://www.pro-football-reference.com/boxscores/200909270crd.htm
3,Sun,2009-09-27,15,13,31,24,Reliant Stadium,1:03pm,3:08,70083,null,null,0,Houston Texans ,4.5,47.5 ,O,http://www.pro-football-reference.com/boxscores/200909270htx.htm
3,Sun,2009-09-27,19,28,27,24,Hubert H. Humphrey Metrodome,1:03pm,3:20,63398,null,null,0,Minnesota Vikings ,7.0,39.5 ,O,http://www.pro-football-reference.com/boxscores/200909270min.htm
3,Sun,2009-09-27,20,2,26,10,Gillette Stadium,1:02pm,3:02,68756,62,96,0,New England Patriots ,4.5,45.5 ,U,http://www.pro-football-reference.com/boxscores/200909270nwe.htm
3,Sun,2009-09-27,21,4,27,7,Ralph Wilson Stadium,4:05pm,3:05,70261,64,85,9,New Orleans Saints ,5.5,51.5 ,U,http://www.pro-football-reference.com/boxscores/200909270buf.htm
3,Sun,2009-09-27,22,30,24,0,Raymond James Stadium,1:00pm,2:48,63689,88,75,12,New York Giants ,6.5,46.0 ,U,http://www.pro-football-reference.com/boxscores/200909270tam.htm
3,Sun,2009-09-27,23,31,24,17,Giants Stadium,1:03pm,3:05,75863,66,90,8,New York Jets ,1.0,36.0 ,O,http://www.pro-football-reference.com/boxscores/200909270nyj.htm
3,Sun,2009-09-27,25,16,34,14,Lincoln Financial Field,1:02pm,2:50,69144,69,84,6,Philadelphia Eagles ,7.5,39.0 ,O,http://www.pro-football-reference.com/boxscores/200909270phi.htm
3,Sun,2009-09-27,27,18,23,13,Qualcomm Stadium,4:15pm,2:56,67230,80,58,11,San Diego Chargers ,5.5,45.5 ,U,http://www.pro-football-reference.com/boxscores/200909270sdg.htm
4,Sun,2009-10-04,6,11,48,24,Soldier Field,1:02pm,3:10,62192,53,70,14,Chicago Bears ,9.5,43.0 ,O,http://www.pro-football-reference.com/boxscores/200910040chi.htm
4,Sun,2009-10-04,7,8,23,20,Cleveland Browns Stadium,1:03pm,3:50,69844,58,66,15,Cincinnati Bengals ,6.5,37.5 ,O,http://www.pro-football-reference.com/boxscores/200910040cle.htm
4,Sun,2009-10-04,10,9,17,10,Invesco Field at Mile High,4:15pm,3:05,76440,55,45,6,Dallas Cowboys ,3.0,44.0 ,U,http://www.pro-football-reference.com/boxscores/200910040den.htm
4,Sun,2009-10-04,13,24,29,6,Reliant Stadium,1:02pm,3:14,70291,null,null,0,Houston Texans ,8.0,43.0 ,U,http://www.pro-football-reference.com/boxscores/200910040htx.htm
4,Sun,2009-10-04,14,29,34,17,Lucas Oil Stadium,1:03pm,3:04,66112,null,null,0,Indianapolis Colts ,10.5,43.5 ,O,http://www.pro-football-reference.com/boxscores/200910040clt.htm
4,Sun,2009-10-04,15,31,37,17,Jacksonville Municipal Stadium,1:05pm,3:04,49014,79,68,5,Tennessee Titans ,3.5,42.0 ,O,http://www.pro-football-reference.com/boxscores/200910040jax.htm
4,Sun,2009-10-04,18,4,38,10,Dolphin Stadium,4:05pm,2:52,65523,88,57,10,Miami Dolphins ,1.5,37.5 ,O,http://www.pro-football-reference.com/boxscores/200910040mia.htm
4,Mon,2009-10-05,19,12,30,23,Hubert H. Humphrey Metrodome,8:40pm,3:15,63846,null,null,0,Minnesota Vikings ,5.0,46.5 ,O,http://www.pro-football-reference.com/boxscores/200910050min.htm
4,Sun,2009-10-04,20,3,27,21,Gillette Stadium,1:02pm,3:26,68756,64,80,2,New England Patriots ,2.0,45.0 ,O,http://www.pro-football-reference.com/boxscores/200910040nwe.htm
4,Sun,2009-10-04,21,23,24,10,Louisiana Superdome,4:05pm,2:54,70009,null,null,0,New Orleans Saints ,7.5,47.0 ,U,http://www.pro-football-reference.com/boxscores/200910040nor.htm
4,Sun,2009-10-04,22,16,27,16,Arrowhead Stadium,1:00pm,3:12,69238,59,50,10,New York Giants ,9.5,43.0 ,P,http://www.pro-football-reference.com/boxscores/200910040kan.htm
4,Sun,2009-10-04,26,27,38,28,Heinz Field,8:30pm,3:07,64045,54,66,4,Pittsburgh Steelers ,5.5,43.5 ,O,http://www.pro-football-reference.com/boxscores/200910040pit.htm
4,Sun,2009-10-04,28,17,35,0,Candlestick Park,4:15pm,2:47,69732,60,51,17,San Francisco 49ers ,9.5,36.5 ,U,http://www.pro-football-reference.com/boxscores/200910040sfo.htm
4,Sun,2009-10-04,32,30,16,13,FedExField,1:00pm,2:47,86412,69,64,10,Washington Redskins ,9.0,35.5 ,U,http://www.pro-football-reference.com/boxscores/200910040was.htm
5,Sun,2009-10-11,1,13,28,21,University of Phoenix Stadium,3:15pm,3:02,61819,null,null,0,Arizona Cardinals ,6.0,51.0 ,U,http://www.pro-football-reference.com/boxscores/200910110crd.htm
5,Sun,2009-10-11,2,28,45,10,Candlestick Park,4:05pm,3:12,69732,58,60,9,San Francisco 49ers ,1.0,39.5 ,O,http://www.pro-football-reference.com/boxscores/200910110sfo.htm
5,Sun,2009-10-11,5,32,20,17,Bank of America Stadium,1:04pm,3:01,73487,70,68,7,Carolina Panthers ,5.5,38.0 ,U,http://www.pro-football-reference.com/boxscores/200910110car.htm
5,Sun,2009-10-11,7,3,17,14,M&T Bank Stadium,1:02pm,2:58,71161,64,51,3,Baltimore Ravens ,9.0,42.5 ,U,http://www.pro-football-reference.com/boxscores/200910110rav.htm
5,Sun,2009-10-11,8,4,6,3,Ralph Wilson Stadium,1:01pm,3:07,70526,47,54,13,Buffalo Bills ,5.5,42.0 ,U,http://www.pro-football-reference.com/boxscores/200910110buf.htm
5,Sun,2009-10-11,9,16,26,20,Arrowhead Stadium,1:00pm,3:29,71214,40,60,5,Dallas Cowboys ,7.0,43.5 ,O,http://www.pro-football-reference.com/boxscores/200910110kan.htm
5,Sun,2009-10-11,10,20,20,17,Invesco Field at Mile High,4:16pm,3:19,76011,30,72,4,New England Patriots ,3.0,41.5 ,U,http://www.pro-football-reference.com/boxscores/200910110den.htm
5,Sun,2009-10-11,14,31,31,9,LP Field,8:30pm,3:03,69143,57,75,4,Indianapolis Colts ,3.5,44.0 ,U,http://www.pro-football-reference.com/boxscores/200910110oti.htm
5,Mon,2009-10-12,18,23,31,27,Dolphin Stadium,8:38pm,3:04,69767,83,69,7,New York Jets ,3.0,36.5 ,O,http://www.pro-football-reference.com/boxscores/200910120mia.htm
5,Sun,2009-10-11,19,17,38,10,Edward Jones Dome,1:00pm,2:50,60166,null,null,0,Minnesota Vikings ,10.5,41.0 ,O,http://www.pro-football-reference.com/boxscores/200910110ram.htm
5,Sun,2009-10-11,22,24,44,7,Giants Stadium,1:02pm,2:48,79012,61,45,10,New York Giants ,15.0,38.5 ,O,http://www.pro-football-reference.com/boxscores/200910110nyg.htm
5,Sun,2009-10-11,25,30,33,14,Lincoln Financial Field,1:02pm,3:10,69144,62,45,7,Philadelphia Eagles ,15.5,42.0 ,O,http://www.pro-football-reference.com/boxscores/200910110phi.htm
5,Sun,2009-10-11,26,11,28,20,Ford Field,1:02pm,3:02,59333,null,null,0,Pittsburgh Steelers ,11.0,44.0 ,O,http://www.pro-football-reference.com/boxscores/200910110det.htm
5,Sun,2009-10-11,29,15,41,0,Qwest Field,4:16pm,2:47,67228,55,32,0,Seattle Seahawks ,2.0,44.5 ,U,http://www.pro-football-reference.com/boxscores/200910110sea.htm
6,Sun,2009-10-18,1,29,27,3,Qwest Field,4:05pm,2:51,67588,58,82,4,Seattle Seahawks ,3.0,46.0 ,U,http://www.pro-football-reference.com/boxscores/200910180sea.htm
6,Sun,2009-10-18,2,6,21,14,Georgia Dome,8:30pm,2:57,68082,null,null,0,Atlanta Falcons ,3.5,45.5 ,U,http://www.pro-football-reference.com/boxscores/200910180atl.htm
6,Sun,2009-10-18,4,23,16,13,Giants Stadium,4:15pm,3:55,76048,44,37,18,New York Jets ,9.5,35.5 ,U,http://www.pro-football-reference.com/boxscores/200910180nyj.htm
6,Sun,2009-10-18,5,30,28,21,Raymond James Stadium,1:00pm,2:56,62422,64,54,17,Carolina Panthers ,3.0,40.5 ,O,http://www.pro-football-reference.com/boxscores/200910180tam.htm
6,Mon,2009-10-19,10,27,34,23,Qualcomm Stadium,8:40pm,3:02,68615,68,73,8,San Diego Chargers ,3.5,45.0 ,O,http://www.pro-football-reference.com/boxscores/200910190sdg.htm
6,Sun,2009-10-18,12,11,26,0,Lambeau Field,1:02pm,2:57,70801,46,65,13,Green Bay Packers ,14.0,48.0 ,U,http://www.pro-football-reference.com/boxscores/200910180gnb.htm
6,Sun,2009-10-18,13,7,28,17,Paul Brown Stadium,1:02pm,2:56,64019,49,47,2,Cincinnati Bengals ,3.5,46.5 ,U,http://www.pro-football-reference.com/boxscores/200910180cin.htm
6,Sun,2009-10-18,15,17,23,20,Jacksonville Municipal Stadium,1:03pm,3:14,42088,57,53,17,Jacksonville Jaguars ,9.5,42.5 ,O,http://www.pro-football-reference.com/boxscores/200910180jax.htm
6,Sun,2009-10-18,16,32,14,6,FedExField,1:03pm,2:58,79572,45,79,13,Washington Redskins ,6.5,36.5 ,U,http://www.pro-football-reference.com/boxscores/200910180was.htm
6,Sun,2009-10-18,19,3,33,31,Hubert H. Humphrey Metrodome,1:05pm,3:15,63689,null,null,0,Minnesota Vikings ,3.0,45.5 ,O,http://www.pro-football-reference.com/boxscores/200910180min.htm
6,Sun,2009-10-18,20,31,59,0,Gillette Stadium,4:15pm,3:06,68756,39,94,13,New England Patriots ,9.0,37.5 ,O,http://www.pro-football-reference.com/boxscores/200910180nwe.htm
6,Sun,2009-10-18,21,22,48,27,Louisiana Superdome,1:03pm,3:27,70011,null,null,0,New Orleans Saints ,3.0,47.5 ,O,http://www.pro-football-reference.com/boxscores/200910180nor.htm
6,Sun,2009-10-18,24,25,13,9,Oakland-Alameda County Coliseum,4:05pm,3:05,49642,62,73,15,Philadelphia Eagles ,14.0,40.5 ,U,http://www.pro-football-reference.com/boxscores/200910180rai.htm
6,Sun,2009-10-18,26,8,27,14,Heinz Field,1:01pm,3:07,64398,41,77,9,Pittsburgh Steelers ,14.0,38.0 ,O,http://www.pro-football-reference.com/boxscores/200910180pit.htm
7,Sun,2009-10-25,1,22,24,17,Giants Stadium,8:30pm,3:11,78299,57,43,3,New York Giants ,8.0,47.0 ,U,http://www.pro-football-reference.com/boxscores/200910250nyg.htm
7,Sun,2009-10-25,4,5,20,9,Bank of America Stadium,4:05pm,3:00,73497,67,49,9,Carolina Panthers ,7.0,37.0 ,U,http://www.pro-football-reference.com/boxscores/200910250car.htm
7,Sun,2009-10-25,7,6,45,10,Paul Brown Stadium,4:16pm,2:53,64900,61,40,7,Chicago Bears ,2.0,43.0 ,O,http://www.pro-football-reference.com/boxscores/200910250cin.htm
7,Sun,2009-10-25,9,2,37,21,Cowboys Stadium,4:15pm,3:06,81521,null,null,0,Dallas Cowboys ,5.0,48.0 ,O,http://www.pro-football-reference.com/boxscores/200910250dal.htm
7,Sun,2009-10-25,12,8,31,3,Cleveland Browns Stadium,1:02pm,3:02,69797,50,45,12,Green Bay Packers ,9.0,41.5 ,U,http://www.pro-football-reference.com/boxscores/200910250cle.htm
7,Sun,2009-10-25,13,28,24,21,Reliant Stadium,1:04pm,3:04,70820,null,null,0,Houston Texans ,3.0,44.5 ,O,http://www.pro-football-reference.com/boxscores/200910250htx.htm
7,Sun,2009-10-25,14,17,42,6,Edward Jones Dome,1:00pm,2:57,60108,null,null,0,Indianapolis Colts ,14.5,45.0 ,O,http://www.pro-football-reference.com/boxscores/200910250ram.htm
7,Sun,2009-10-25,20,30,35,7,Wembley Stadium,1:06pm,2:59,84254,59,59,16,New England Patriots ,15.5,44.5 ,U,http://www.pro-football-reference.com/boxscores/200910250tam.htm
7,Sun,2009-10-25,21,18,46,34,Dolphin Stadium,4:15pm,3:36,66689,89,57,2,New Orleans Saints ,6.5,48.0 ,O,http://www.pro-football-reference.com/boxscores/200910250mia.htm
7,Sun,2009-10-25,23,24,38,0,Oakland-Alameda County Coliseum,4:05pm,2:53,39354,70,53,6,New York Jets ,6.0,34.0 ,O,http://www.pro-football-reference.com/boxscores/200910250rai.htm
7,Mon,2009-10-26,25,32,27,17,FedExField,8:41pm,3:07,88241,57,47,0,Philadelphia Eagles ,9.0,38.0 ,O,http://www.pro-football-reference.com/boxscores/200910260was.htm
7,Sun,2009-10-25,26,19,27,17,Heinz Field,1:03pm,3:10,65597,52,57,5,Pittsburgh Steelers ,6.0,46.5 ,U,http://www.pro-football-reference.com/boxscores/200910250pit.htm
7,Sun,2009-10-25,27,16,37,7,Arrowhead Stadium,1:00pm,2:59,69337,58,64,10,San Diego Chargers ,5.5,44.0 ,P,http://www.pro-football-reference.com/boxscores/200910250kan.htm
8,Sun,2009-11-01,3,10,30,7,M&T Bank Stadium,1:02pm,2:59,71132,56,75,8,Baltimore Ravens ,3.5,42.0 ,U,http://www.pro-football-reference.com/boxscores/200911010rav.htm
8,Sun,2009-11-01,5,1,34,21,University of Phoenix Stadium,4:15pm,3:12,62031,null,null,0,Arizona Cardinals ,10.0,41.0 ,O,http://www.pro-football-reference.com/boxscores/200911010crd.htm
8,Sun,2009-11-01,6,8,30,6,Soldier Field,1:00pm,3:07,62262,50,46,8,Chicago Bears ,13.5,40.0 ,U,http://www.pro-football-reference.com/boxscores/200911010chi.htm
8,Sun,2009-11-01,9,29,38,17,Cowboys Stadium,1:03pm,3:04,80886,null,null,0,Dallas Cowboys ,9.5,46.0 ,O,http://www.pro-football-reference.com/boxscores/200911010dal.htm
8,Sun,2009-11-01,13,4,31,10,Ralph Wilson Stadium,1:02pm,2:45,69790,49,47,5,Houston Texans ,3.5,41.5 ,U,http://www.pro-football-reference.com/boxscores/200911010buf.htm
8,Sun,2009-11-01,14,28,18,14,Lucas Oil Stadium,1:03pm,3:09,66229,null,null,0,Indianapolis Colts ,13.5,44.5 ,U,http://www.pro-football-reference.com/boxscores/200911010clt.htm
8,Sun,2009-11-01,18,23,30,25,Giants Stadium,1:02pm,3:05,77531,54,65,10,New York Jets ,3.5,40.5 ,O,http://www.pro-football-reference.com/boxscores/200911010nyj.htm
8,Sun,2009-11-01,19,12,38,26,Lambeau Field,4:15pm,3:09,71213,48,56,6,Green Bay Packers ,3.0,47.0 ,O,http://www.pro-football-reference.com/boxscores/200911010gnb.htm
8,Mon,2009-11-02,21,2,35,27,Louisiana Superdome,8:40pm,3:36,70088,null,null,0,New Orleans Saints ,12.0,56.0 ,O,http://www.pro-football-reference.com/boxscores/200911020nor.htm
8,Sun,2009-11-01,25,22,40,17,Lincoln Financial Field,1:03pm,3:04,69144,56,55,10,New York Giants ,1.0,44.5 ,O,http://www.pro-football-reference.com/boxscores/200911010phi.htm
8,Sun,2009-11-01,27,24,24,16,Qualcomm Stadium,4:05pm,2:47,67016,78,26,8,San Diego Chargers ,16.5,41.5 ,U,http://www.pro-football-reference.com/boxscores/200911010sdg.htm
8,Sun,2009-11-01,17,11,17,10,Ford Field,1:03pm,3:03,40857,null,null,0,Detroit Lions ,4.0,43.5 ,U,http://www.pro-football-reference.com/boxscores/200911010det.htm
8,Sun,2009-11-01,31,15,30,13,LP Field,4:05pm,2:52,69143,59,40,11,Tennessee Titans ,3.0,44.5 ,U,http://www.pro-football-reference.com/boxscores/200911010oti.htm
9,Sun,2009-11-08,1,6,41,21,Soldier Field,1:03pm,3:04,62309,65,71,12,Chicago Bears ,3.0,44.5 ,O,http://www.pro-football-reference.com/boxscores/200911080chi.htm
9,Sun,2009-11-08,2,32,31,17,Georgia Dome,1:03pm,2:57,67982,null,null,0,Atlanta Falcons ,9.0,41.0 ,O,http://www.pro-football-reference.com/boxscores/200911080atl.htm
9,Sun,2009-11-08,7,3,17,7,Paul Brown Stadium,1:02pm,3:10,64313,67,48,7,Baltimore Ravens ,3.0,44.5 ,U,http://www.pro-football-reference.com/boxscores/200911080cin.htm
9,Sun,2009-11-08,9,25,20,16,Lincoln Financial Field,8:31pm,3:18,69144,61,61,1,Philadelphia Eagles ,3.0,50.0 ,U,http://www.pro-football-reference.com/boxscores/200911080phi.htm
9,Sun,2009-11-08,14,13,20,17,Lucas Oil Stadium,1:02pm,3:06,66033,null,null,0,Indianapolis Colts ,8.5,49.5 ,U,http://www.pro-football-reference.com/boxscores/200911080clt.htm
9,Sun,2009-11-08,15,16,24,21,Jacksonville Municipal Stadium,1:03pm,3:05,45546,75,55,12,Jacksonville Jaguars ,7.0,41.5 ,O,http://www.pro-football-reference.com/boxscores/200911080jax.htm
9,Sun,2009-11-08,20,18,27,17,Gillette Stadium,1:02pm,3:12,68756,65,44,8,New England Patriots ,10.5,46.5 ,U,http://www.pro-football-reference.com/boxscores/200911080nwe.htm
9,Sun,2009-11-08,21,5,30,20,Louisiana Superdome,4:05pm,3:04,70011,null,null,0,New Orleans Saints ,13.0,51.5 ,U,http://www.pro-football-reference.com/boxscores/200911080nor.htm
9,Mon,2009-11-09,26,10,28,10,Invesco Field at Mile High,8:41pm,2:58,76716,55,37,7,Pittsburgh Steelers ,3.0,41.5 ,U,http://www.pro-football-reference.com/boxscores/200911090den.htm
9,Sun,2009-11-08,27,22,21,20,Giants Stadium,4:15pm,3:00,78774,71,39,2,New York Giants ,4.5,48.0 ,U,http://www.pro-football-reference.com/boxscores/200911080nyg.htm
9,Sun,2009-11-08,29,11,32,20,Qwest Field,4:06pm,3:15,67003,48,80,11,Seattle Seahawks ,10.0,42.0 ,O,http://www.pro-football-reference.com/boxscores/200911080sea.htm
9,Sun,2009-11-08,30,12,38,28,Raymond James Stadium,1:03pm,3:26,62994,82,48,13,Green Bay Packers ,9.5,43.5 ,O,http://www.pro-football-reference.com/boxscores/200911080tam.htm
9,Sun,2009-11-08,31,28,34,27,Candlestick Park,4:15pm,3:26,69732,63,57,5,San Francisco 49ers ,4.0,40.5 ,O,http://www.pro-football-reference.com/boxscores/200911080sfo.htm
ConfChamp,Sun,2010-01-24,14,23,30,17,Lucas Oil Stadium,3:05pm,3:04,67650,null,null,0,Indianapolis Colts ,8.5,40.5 ,O,http://www.pro-football-reference.com/boxscores/201001240clt.htm
ConfChamp,Sun,2010-01-24,21,19,31,28,Louisiana Superdome,6:45pm,3:34,71276,null,null,0,New Orleans Saints ,3.5,54.0 ,O,http://www.pro-football-reference.com/boxscores/201001240nor.htm
Division,Sat,2010-01-16,14,3,20,3,Lucas Oil Stadium,8:15pm,2:57,67535,null,null,0,Indianapolis Colts ,6.5,44.0 ,U,http://www.pro-football-reference.com/boxscores/201001160clt.htm
Division,Sun,2010-01-17,19,9,34,3,Hubert H. Humphrey Metrodome,1:05pm,3:02,63547,null,null,0,Minnesota Vikings ,2.5,45.0 ,U,http://www.pro-football-reference.com/boxscores/201001170min.htm
Division,Sat,2010-01-16,21,1,45,14,Louisiana Superdome,4:34pm,3:03,70149,null,null,0,New Orleans Saints ,7.0,57.0 ,O,http://www.pro-football-reference.com/boxscores/201001160nor.htm
Division,Sun,2010-01-17,23,27,17,14,Qualcomm Stadium,4:40pm,3:17,69498,63,42,8,San Diego Chargers ,9.0,42.5 ,U,http://www.pro-football-reference.com/boxscores/201001170sdg.htm
SuperBowl,Sun,2010-02-07,21,14,31,17,Dolphin Stadium,6:31pm,3:14,74059,60,57,6,Indianapolis Colts ,4.5,56.5 ,U,http://www.pro-football-reference.com/boxscores/201002070clt.htm
WildCard,Sun,2010-01-10,1,12,51,45,University of Phoenix Stadium,4:30pm,3:31,61926,null,null,0,Green Bay Packers ,2.5,48.0 ,O,http://www.pro-football-reference.com/boxscores/201001100crd.htm
WildCard,Sun,2010-01-10,3,20,33,14,Gillette Stadium,1:03pm,3:06,68756,20,36,12,New England Patriots ,4.0,44.0 ,O,http://www.pro-football-reference.com/boxscores/201001100nwe.htm
WildCard,Sat,2010-01-09,9,25,34,14,Cowboys Stadium,8:05pm,3:23,92951,null,null,0,Dallas Cowboys ,3.5,46.0 ,O,http://www.pro-football-reference.com/boxscores/201001090dal.htm
WildCard,Sat,2010-01-09,23,7,24,14,Paul Brown Stadium,4:36pm,3:02,63686,21,56,11,Cincinnati Bengals ,2.5,34.5 ,O,http://www.pro-football-reference.com/boxscores/201001090cin.htm
